headline,url,published_at,tags,content
Livestock e-voucher vaccination piloted in Uasin Gishu County,https://www.kbc.co.ke/livestock-e-voucher-vaccination-piloted-in-uasin-gishu-county/,2025-05-05T15:30:50+03:00,,"Uasin Gishu County has become the first devolved unit in Kenya to pilot an e-voucher-based animal vaccination program. Speaking during the roll out of the programme, Agriculture Principal Secretary Dr Paul Rono lauded Uasin Gishu’s efforts, stating that the programs align perfectly with the national government’s agenda for economic transformation and food security. “With this vaccination program, coffee expansion, and the embrace of JUNCAO grass, our farmers are poised for real empowerment, and we envision a dollar economy rooted in agriculture, and Uasin Gishu is leading the way. This county is well on its path to becoming a coffee production hub, and we are welcoming investors to support that vision,” said the PS. Rono also emphasized the importance of regulation in the agricultural sector, noting the government’s ongoing verification of pesticides and commitment to eliminating unauthorized products from the market further urging farmers to embrace artificial insemination (AI) services, which have now been made more affordable, and to focus on upgrading livestock breeds for better milk yields. “We don’t want Uasin Gishu to just be a breadbasket, but we want it to be a wealthy basket, and our goal is to put farmers at the forefront, with access to better markets, packaging, and production technologies,” he added. The Principal Secretary also directed that all extension officers issued with motorcycles must hold valid driving licenses and encouraged a disciplined, farmer-first approach in their operations. The initiative, which begins in Sergoit Ward, allows farmers to access Foot and Mouth Disease (FMD) vaccines at a highly subsidized cost of Ksh 17 per animal, down from the previous Ksh 150. Backed by Ksh 2.7 million in funding and implemented through the Tuiyotich Cooperative, the program is targeting 20,000 animals. It also introduces digital animal IDs and leverages automated payments through Safaricom to ensure transparency and accountability. “This is a historic step for our county and a model for the rest of the country, we are empowering our farmers with affordable, tech-driven solutions that will protect their livestock and improve productivity,” said Dr Jonathan Bii, Uasin Gishu County Governor. As part of broader efforts to enhance agricultural extension services, the county unveiled 21 new motorcycles distributed to ward-level agricultural officers to enhance service delivery, ensuring that farmers receive timely support and technical guidance and also launched the distribution of 133,000 coffee seedlings to the farmers, a move embraced by ready awaiting prepared farmers. The Governor also disbursed cheques worth Ksh 2.42 million to Sugutek Farmers’ Cooperative Society (FCS) and Ksh 2.64 million to Tuiyotich FCS to support the cooperatives. The funds are designated for solarization projects under the Enterprise Development Grant Program, which aims to improve energy efficiency and sustainability in farming operations. Additionally, the county and national government teams’ rollout JUNCAO grass, a high-yield, protein-rich fodder crop capable of six harvests annually, supporting up to 18 animals per acre. The county will also establish 28 demonstration plots across various wards to promote the adoption of this fodder, to significantly boost dairy production. Deputy Governor Evans Kapkea echoed these sentiments, praising the integration of Governor Bii’s Nguzo Kumi development framework with the BETA agenda. “It’s now up to us farmers to seize the opportunities offered and uplift ourselves economically,” he said. Augustine Choge, head of the BETA Implementation Team, confirmed that the e-voucher system is already in effect, with all cattle registered in the system."
"Tourism sector records growth as regulator licenses over 33,000 enterprises",https://www.kbc.co.ke/tourism-sector-records-growth-as-regulator-licenses-over-33-000-enterprises/,2025-05-03T12:39:06+03:00,"Tourism,TRA","Over 33,000 tourism enterprises across the country have been registered and licensed by the Tourism Regulatory Authority (TRA) after meeting the set standards. According to TRA, the number of enterprises offering tourism services is expected to rise further in the coming year. This emerged during the Heads of Housekeeping Association of Kenya (HHPA) annual meeting in Lake Naivasha Resort and that attracted participants from different counties. According to Frederick Omondi, the Director Standards and Quality Assurance, the authority had developed eighteen standards in a bid to address quality services in the sector. This, according to him, formed the basis of regulating the enterprises to ensure that the sector was regulated in a sustainable manner. Addressing the press on the sidelines of the meeting, Omondi noted that the tourism sector was on the right track despite emerging challenges and competition from neighboring countries. “We have seen a growing number of new entrants in terms of new restaurants, new hotels, new tour operators, new tour guides and even Airbnbs,” he said. He added that the authority had conducted a country-wide national accreditation exercise that had seen a number of hospitality facilities awarded gold on the basis of the quality performance. “After the accreditation, we had a total of 303 gold awardees, 342 silver awardees and 346 bronze awardees and we are now prepared for the East Africa classification system,” he said. On challenges, he admitted that there was a huge disconnect between the hotel managers and investors which the authority was prepared to address. The Chairman HHPA Antipas Nyambok said that most housekeepers were not recognized by their employers who tended to think housekeeping was in the back of the hotel business. Nyabok added that room business, depending on the setup of the hotel, contributed between 60 to 80 percent of the total hotel revenue. “The housekeepers must be trained, supervised and they should be brought up to speed each and every moment as they are critical to hotel operations,” he said. A medical practitioner Dr. Darius Wambua said that awareness among workers in the hospitality industry had seen cases of Occupational Health and Safety cases come down. “Psychosocial stresses among workers end up causing psychosomatic disorders and this impacts eventually on productivity and hence the need to create awareness,” he said. Others who spoke were Samuel Mungai from NEMKEM Company which offers hygiene solutions for the hospitality industry, processed foods, healthcare and cleaning contracts. “Business in the hospitality sector has improved since Covid-19 as Kenyans have accepted to travel and the hospitality industry is gaining more traction and more occupancy,” he said."
Kagwe hints at allowing tea farmers to sell directly to buyers,https://www.kbc.co.ke/kagwe-hints-at-allowing-tea-farmers-to-sell-directly-to-buyers/,2025-05-02T17:51:21+03:00,"Agriculture,tea","Kenya tea farmers could soon be allowed to sell their produce directly to international buyers in what Agriculture and Livestock Development Cabinet Secretary Mutahi Kagwe says is expected to improve earnings. According to the data by the Tea Board of Kenya, more than 60pc of Kenya’s tea is sold through auction monthly. Speaking in Nyeri County during the International Tea Celebrations in Nyeri County, Kagwe said the move to allow direct tea sales on the international market is part of reforms by the government to promote and diversify Kenyan tea. “Am also happy to report that, shortly through reforms being spearheaded by my Ministry; we will soon be allowing tea factories to sell their teas directly into the international markets without intermediaries. This strategy will augment Government of Kenya Marketing efforts, therefore translate to increased earnings to our tea farmers,” said Kagwe. According to TBK, in January alone, Kenya sold 33.4 million kilograms of tea through auction out of total production which stood at 54.4 million kilograms. The government also plans to unveil an orthodox tea auction window within the Integrated Tea Trading System (ITTS) in June this year in collaboration with the the East African Tea Association (EATTA) and TBK. This is expected to allow for sale of orthodox teas globally. “The orthodox tea auction will set the stage for a reliable distribution outlet that is expected to enhance renewed impetus to sustainable product diversification from Cut, Tear and Curl i.e. (CTC teas) to orthodox teas,” Kagwe stated. As part of its diversification strategy, the country is also eying new international markets in the Far East, Middle East, China, Russia and India. Kenya saw an increase in tea export destination in January this year as markets grew to 61 compared to 58 during the same period last year."
Poor farming practices blamed for low maize production,https://www.kbc.co.ke/poor-farming-practices-blamed-for-low-maize-production/,2025-05-02T11:44:33+03:00,"Agriculture,Maize","The low production of maize in the country has been attributed to diseases, poor pest control methods, wrong use of fertilizer and failure to innovate. Currently, Kenya farmers productivity per acre in maize production stands at 2 metric tonnes as compared to Tanzania 3 metric and Zambia 3.5 metric tonnes. As a result the country has for decades resulted in the import of millions of tonnes of maize to address the shortages and feed its increasing population. To address this, farmers have been urged to procure genuine, government approved and environmentally friendly chemicals that promise higher yields from their farms. According to M.L Sharma, the General Managing Director, Rainbow Company in East Africa, the main challenges currently facing farmers was poor use of chemicals that led to low production. Sharma said the company had introduced various cost effective and innovative products that promised to reverse decades of poor yields by controlling destructive pests and diseases. He said Kenya, where maize production occupied more than 40pc of farms cultivation had grappled with the destructive fall army worms that had left farmers counting losses running into millions of shillings. The Director said the company has introduced in the Kenyan market a cost effective chemical to control the army worms which would in turn increase farms yields by 10 percent. “Our range of chemical products introduced in the Kenyan market will enhance productivity for farmers by 10 percent while they are cost effective by 7pc,” said Sharma. Sharma made remarks during a farmers-field in Naivasha, an event that attracted over 5,000 farmers from different counties. On his part, the company CEO Wicky Wang said the chemicals introduced met the country and global quality measures and were environmentally friendly amidst calls to control the level of toxicity in farms locally. Wang said through cutting edge technology and innovation, the range of chemical products would help farmers increase their yields and returns. According to Agatha Musau, a distributor, the products such as Europlus, readout and turncap had shown improved efficacy in potatoes, vegetable and maize farming. Musau said the chemicals were cost friendly and had shown better results in farms as compared with other products. On his part, David Njau, a coffee farmer said the introduction of five star chemicals offered reliefs to the control of fungal infection in coffee trees mainly during cold seasons. He welcomed the products which are cheaper and readily available to farmers noting that they would offer relief by containing destructive pests and diseases."
Kenya banks on partnerships to cut greenhouse gases in new NDC framework,https://www.kbc.co.ke/kenya-banks-on-partnerships-to-cut-greenhouse-gases-in-new-ndc-framework/,2025-05-01T18:28:52+03:00,"greenhouse gas emissions,Nationally Determined Contributions","Kenya will spend close to seven trillion shillings to implement a raft of measures aimed at cutting down its greenhouse gas emissions. According to the nationally determined contributions blueprint released on Wednesday, the new plan will take effect from January 2031 to December 2035. The 2nd NDC blueprint was submitted to the United Nations framework convention on climate change on 30th of April 2025, hours before the UN imposed deadline to submit the blueprint expired. According to a statement from the ministry of environment, Kenya will internally contribute 270 billion shillings annually from 2031 to 2035 for mitigation and adaptation measures to lower emissions by 75.25 Million tons of Carbon Dioxide equivalent (MtCO2eq). The country will focus on international support, including finance, investments, technology development and transfer, capacity building, as well as participation in carbon markets to achieve the remaining 80% funding. The statement say the NDC will be revised to align with the country’s forthcoming Long-Term Development Vision which is under development to replace the Vision 2030, which lapses in five years-time. The first nationally determined contributions was revised in 2020, five years after the original draft was submitted to the United Nations Framework Convention on Climate Change. The document had set an ambitious target of reducing greenhouse gas emissions by 32% by 2030 compared to the business-as-usual scenario. Kenya had outlined a 62 billion dollar budget target to achieve the ambitious plan. However the plan has faced many challenges including lack of financing and budget cuts due to the Covid-19 pandemic and the global economic meltdown caused by supply chain disruption due to Covid-19, Russia’s special military operation in Ukraine and the ongoing war between Israel and Palestine. Under the current NDC Kenya aims to invest more in renewable energy, sustainable land use, ecosystems and nature-based solutions, smart agriculture, green infrastructure and urban development among others interventions. Under the updated NDC Kenya seeks to deploy innovation and technology in keys sectors such as health, agriculture, infrastructural development and education. The document also talks about public-private partnerships to drive green investments. In accordance with Article 4, paragraph 12 of the Paris Agreement, there are 214 Countries that have submitted their 10 year plans to the NDC registry. The plans are supposed to be update after every five years. In 2023, Kenya launched a five year National Climate Change Action Plan III that elapses in 2027. The document is a planning tool to help in the implementation of the NDC measures aligned with vision 2030 and the Climate Change Act, 2023. The ministry of environment says the updated plan-2031-2035 is expected to drive transformative economic development, innovation, and inclusive growth across key sectors of the Kenyan economy."
Kenya and US to enhance trade and investment,https://www.kbc.co.ke/kenya-and-us-to-enhance-trade-and-investment/,2025-05-01T12:55:58+03:00,"AGOA,investment","Kenya and the United States have reaffirmed their commitment to deepening bilateral trade and investment relations. Speaking during a courtesy call on the Principal Secretary for Trade Regina Ombam, the U.S. Embassy ’s Economic Counsellor James H. Potts acknowledged Kenya’s strategic role as an economic hub in East Africa and expressed the United States’ interest in expanding commercial partnerships. In response, PS Ombam emphasized the importance of predictable trade frameworks and stronger private sector engagement to fully unlock bilateral trade potential. Both sides agreed on the need to align trade and investment policies to drive inclusive economic growth. Highlighting Kenya’s development priorities, PS Ombam outlined the country’s shift from a raw material export model to a value-added export economy. She called for enhanced technical support and capacity building in trade negotiations, particularly in key sectors such as agriculture, manufacturing, textiles, and services. Potts welcomed the shift and noted that U.S. development agencies could offer advisory and technical expertise to strengthen Kenya’s trade negotiating capabilities. The two officials also reviewed the progress of the U.S.-Kenya Strategic Trade and Investment Partnership (STIP), launched in July 2022. The STIP focuses on critical areas including digital trade, agriculture, labor rights, anti-corruption, and trade facilitation. With the African Growth and Opportunity Act (AGOA) set to expire in 2025, the discussions underscored the urgency of ensuring a seamless transition and exploring avenues for renewal. Ombam reiterated Kenya’s leadership in AGOA utilization—particularly in apparel exports—and advocated for an extension that offers long-term stability for exporters. Potts expressed optimism about bipartisan support in Washington for AGOA’s renewal, while encouraging Kenya to prepare for a more reciprocal trade arrangement in the long term. The meeting reinforced both countries’ commitment to advancing mutually beneficial economic cooperation and creating sustainable trade opportunities. — Balance of Trade — The United States is Kenya’s fifth-largest single export market, accounting for 6% of Kenya’s exports. In the year 2024, U.S. total goods trade with Kenya stood at $1.5 billion out of which U.S. goods exports to Kenya were $782.5 million, up 61.4 percent ($297.8 million) from 2023. On the other hand, the U.S. goods imports from Kenya in 2024 were $737.3 million, down 17.5 percent ($156.7 million) from 2023. The U.S. goods trade surplus with Kenya was $45.2 million in 2024, representing a 111.0 percent increase ($454.6 million) over 2023."
AfDB appoints Dr Alex Mubiru Country Manager designate for Kenya,https://www.kbc.co.ke/afdb-appoints-dr-alex-mubiru-country-manager-designated-for-kenya/,2025-05-01T13:21:43+03:00,"AfDB,Alex Mubiru","Ugandan national Dr Alex Mubiru is the new African Development Bank (AfDB) Director General for the East Africa Regional Development, Integration and Business Delivery Office and Country Manager designate for Kenya. Mubiru whose appointment is effective May 1, 2025 will be responsible for the bank’s regional operations, project management, and stakeholder engagement across a dozen countries, ensuring alignment with AfDB’s 10-Year Strategy. He will oversee an active portfolio valued at $16.8 billion comprising 314 unique operations. “Alex’s extensive experience within the Bank, his deep institutional knowledge, and his personal leadership style make him an invaluable asset at this critical juncture. His strategic insight and ability to drive results will be instrumental in streamlining initiatives, overseeing program management, and effectively engaging with partners and beneficiaries. I am confident that he will have an immediate and positive impact, strengthening our work in Eastern Africa,” said Dr Akinwumi Adesina, AfDB President. Dr. Mubiru who has over 25 years of experience in international development joined the bank in 2009 and has served in various capacity including Principal Research Economist, Principal Country Economist, Lead Strategy & Operational Policies Advisor, Division Manager for Resource Mobilization & Sovereign Partnerships, Country Manager for Tanzania, Director of Strategy & Delivery in the President’s Cabinet, and, since August 2022, as Director General of the Cabinet Office of the President. “Leading the Bank’s work in Eastern Africa is a significant responsibility, and I am committed to working with our dedicated teams and partners to drive impactful development outcomes. Together, we will strive to meet the high expectations of our shareholders, beneficiaries, partners, and other stakeholders, delivering measurable progress and contributing to Africa’s ongoing transformation,” said Dr Mubiru. He holds a Bachelor of Arts in Philosophy, Political Science, and Economics from Macalester College, and dual master’s degrees in public affairs and urban & regional planning, as well as a PhD in Public Affairs from Princeton University."
"Affordable Housing a global necessity, not just Kenya’s, CS Wahome",https://www.kbc.co.ke/affordable-housing-a-global-necessity-not-just-kenyas-cs-wahome/,2025-04-30T19:07:34+03:00,"Affordable Housing Programme (AHP),Cabinet Secretary Alice Wahome","The Affordable Housing Program reflects a global demand as nations face increasing pressure to address informal settlements in urban areas. This according to Lands, Public Works, Housing, and Urban Development, Cabinet Secretary Alice Wahome who stressed that the housing project is a global necessity not unique to Kenya or President William Ruto’s administration. “Affordable Housing is not an isolated case of Kenya or William Ruto. It is a global demand where countries are under immense pressure to deal with informal settlements in towns,” said CS Wahome."
Chinese ambassador hails Ruto’s visit to Beijing as significant success,https://www.kbc.co.ke/chinese-ambassador-hails-rutos-visit-to-beijing-as-significant-success-2/,2025-04-30T17:14:07+03:00,,"The Chinese Ambassador to Kenya, Guo Haiyan, has hailed President William Ruto’s recent state visit to Beijing as a major success. In a press briefing following the visit, the ambassador revealed that China and Kenya signed several cooperation agreements that lay a solid foundation for future bilateral relations. She noted that the strategic mutual trust between the two nations has reached new heights, with a commitment to further expand the scope and depth of cooperation, aiming to establish a China-Kenya community with a shared future in this new era. “During the visit, the two sides signed a cooperation plan to jointly promote the Belt and Road Initiative, aiming to strengthen practical cooperation in infrastructure, trade and investment, the digital economy, finance, education and talent development, culture and tourism, as well as people-to-people exchanges. This partnership aims to ensure that their high-quality Belt and Road cooperation is of a high standard, people-centred, and sustainable, ultimately delivering prosperity to both nations,” she stated.    In the area of investment, Ambassador Guo mentioned that China encourages more leading Chinese enterprises to invest and establish businesses in Kenya, facilitating the country’s efforts to expand its competitive production capacity. “China will import more fine Kenyan products, such as avocados and anchovies, promoting the balanced and sustainable development of bilateral trade,” she added. According to the diplomat, the two sides also agreed on quarantine and hygiene requirements for edible aquatic animals to be exported from Kenya to China, thus paving the way for the export of Kenyan aquatic animal products to the Chinese market. “The massive Chinese market is always open to Kenya. China will encourage more qualified Chinese enterprises to make investments to Kenya to help Kenya to expand competitive production capacity, upgrade the industrial chain as well as achieve autonomous and sustainable development,” she said. Guo also highlighted the agreements reached to collaborate in the field of Artificial Intelligence, aimed at cultivating new growth areas for cooperation in emerging industries such as the digital economy, new energy, AI, mobile technologies, blockchain, and the development of smart cities, thereby promoting cooperation on new quality productive forces. “China is a country that delivers on its promises. China is ready to work with African countries including Kenya to achieve more early harvests of the outcomes of the Beijing summit of the forum on China-Africa Cooperation (FOCAC) for the greater benefit of the African people, continue to send a powerful message of the China-Africa strength through unity as well as solidarity and cooperation, and spearhead the global south cooperation through the high-quality China-Africa cooperation,” she said Reflecting on the decision by the two heads of state to elevate China-Kenya relations into a community with a shared future for the new era, Ambassador Guo highlighted the significance of this move, emphasizing that both Kenya and China are poised for robust growth across various sectors. “The two sides will drive the integrated development of infrastructure and industries through implementing major projects such as the Mombasa-Nairobi Railway, promote the development of growth circles for China-Africa industrial cooperation and work together to build a China-Africa network featuring land-sea links and coordinated development,” she stated. “China values Kenya’ s role as a financial hub in East Africa and will support Chinese financial institutions in setting up branches in Kenya and explore new and diversified forms of financial cooperation with Kenya,” she added. Guo further reiterated that “China places great importance on Kenya’s pressing needs in addressing medicine and vaccine shortages during these challenging times. We will support Chinese enterprises in collaborating with their Kenyan counterparts to develop local healthcare industries, thereby contributing to the health and wellbeing of the Kenyan people.”"
Chinese ambassador hails Ruto’s visit to Beijing as significant success,https://www.kbc.co.ke/chinese-ambassador-hails-rutos-visit-to-beijing-as-significant-success/,2025-04-30T17:09:39+03:00,,"The Chinese Ambassador to Kenya, Guo Haiyan, has hailed President William Ruto’s recent state visit to Beijing as a major success. In a press briefing following the visit, the ambassador revealed that China and Kenya signed several cooperation agreements that lay a solid foundation for future bilateral relations. She noted that the strategic mutual trust between the two nations has reached new heights, with a commitment to further expand the scope and depth of cooperation, aiming to establish a China-Kenya community with a shared future in this new era. “During the visit, the two sides signed a cooperation plan to jointly promote the Belt and Road Initiative, aiming to strengthen practical cooperation in infrastructure, trade and investment, the digital economy, finance, education and talent development, culture and tourism, as well as people-to-people exchanges. This partnership aims to ensure that their high-quality Belt and Road cooperation is of a high standard, people-centred, and sustainable, ultimately delivering prosperity to both nations,” she stated. In the area of investment, Ambassador Guo mentioned that China encourages more leading Chinese enterprises to invest and establish businesses in Kenya, facilitating the country’s efforts to expand its competitive production capacity. “China will import more fine Kenyan products, such as avocados and anchovies, promoting the balanced and sustainable development of bilateral trade,” she added. According to the diplomat, the two sides also agreed on quarantine and hygiene requirements for edible aquatic animals to be exported from Kenya to China, thus paving the way for the export of Kenyan aquatic animal products to the Chinese market. “The massive Chinese market is always open to Kenya. China will encourage more qualified Chinese enterprises to make investments to Kenya to help Kenya to expand competitive production capacity, upgrade the industrial chain as well as achieve autonomous and sustainable development,” she said. Guo also highlighted the agreements reached to collaborate in the field of Artificial Intelligence, aimed at cultivating new growth areas for cooperation in emerging industries such as the digital economy, new energy, AI, mobile technologies, blockchain, and the development of smart cities, thereby promoting cooperation on new quality productive forces. “China is a country that delivers on its promises. China is ready to work with African countries including Kenya to achieve more early harvests of the outcomes of the Beijing summit of the forum on China-Africa Cooperation (FOCAC) for the greater benefit of the African people, continue to send a powerful message of the China-Africa strength through unity as well as solidarity and cooperation, and spearhead the global south cooperation through the high-quality China-Africa cooperation,” she said Reflecting on the decision by the two heads of state to elevate China-Kenya relations into a community with a shared future for the new era, Ambassador Guo highlighted the significance of this move, emphasizing that both Kenya and China are poised for robust growth across various sectors. “The two sides will drive the integrated development of infrastructure and industries through implementing major projects such as the Mombasa-Nairobi Railway, promote the development of growth circles for China-Africa industrial cooperation and work together to build a China-Africa network featuring land-sea links and coordinated development,” she stated. “China values Kenya’ s role as a financial hub in East Africa and will support Chinese financial institutions in setting up branches in Kenya and explore new and diversified forms of financial cooperation with Kenya,” she added. Guo further reiterated that “China places great importance on Kenya’s pressing needs in addressing medicine and vaccine shortages during these challenging times. We will support Chinese enterprises in collaborating with their Kenyan counterparts to develop local healthcare industries, thereby contributing to the health and wellbeing of the Kenyan people.”"
Kenya gears up to host 24th COMESA Summit in October 2025,https://www.kbc.co.ke/kenya-gears-up-to-host-24th-comesa-summit-in-october-2025/,2025-04-30T06:40:39+03:00,"24th COMESA Summit,COMESA","Preparations for the 24th COMESA Summit are underway, following the launch of the Multi-Agency National Organizing Committee (MANOC) by Trade Principal Secretary Regina Ombam in Naivasha, Nakuru County. The summit, set to take place on 9th October, 2025, in Nairobi, will convene Heads of State and Government from the 21 member countries of the Common Market for Eastern and Southern Africa (COMESA). The summit will be preceded by the COMESA Business Forum and Council of Ministers for Foreign Affairs meeting scheduled for 7th and 8th October, 2025 respectively. Speaking during the launch of MANOC, PS Ombam highlighted the summit’s strategic importance for Kenya, noting that it comes amid significant global trade and geopolitical shifts, including escalating tariff tensions between major economies specifically the United States of America and China. “The summit offers Kenya an opportunity to reinforce its leadership role in regional integration and participate meaningfully in global trade discourse,” said Ombam. Kenya is expected to push for the removal of Non-Tariff Barriers (NTBs), a major hurdle to intra-regional trade. The summit will also provide a venue for evaluating progress on COMESA’s integration agenda and implementation of shared programs. As the host nation, Kenya is set to assume the rotating chairmanship of COMESA from Burundi in 2025 — a role that is expected to enhance its influence in shaping regional economic and policy direction. – Kenya and COMESA: A Strategic Alliance – Established in 1994, COMESA aims to foster economic integration and cooperation among member states: Burundi, Comoros, Democratic Republic of the Congo, Djibouti, Egypt, Eritrea, Eswatini, Ethiopia, Kenya, Libya, Madagascar, Malawi, Mauritius, Rwanda, Seychelles, Somalia, Sudan, Tunisia, Uganda, Zambia, and Zimbabwe Kenya, a founding member, previously hosted the summit in 1999 and 2007. This year’s summit is expected to draw over 3,000 delegates, providing a significant opportunity for networking, policy dialogue, and trade promotion within the COMESA region."
Hewani Energy to invest Ksh 33B in Meru Wind-Solar Project,https://www.kbc.co.ke/hewani-energy-to-invest-ksh33b-in-meru-wind-solar-project/,2025-04-29T13:08:21+03:00,"BottomUp Economic Transformation Agenda (BETA),Hewani Energy","Hewani Energy is investing USD 250 million (approximately Ksh 33 billion) in a landmark renewable energy project in Kandebene Sub-Location, Tigania West Constituency, Meru County. The Meru Wind-Solar Energy Project, set to be completed within three years, is expected to generate 220 megawatts of power, serving over 400,000 households. The project, which is part of the state BottomUp Economic Transformation Agenda (BETA) and universal electricity access to rural areas for economic growth, was among several major initiatives launched recently by President William Ruto during his development tour of the Mt. Kenya region. A few weeks after the launch, top national and county officials, investors and local residents visited the site to assess progress and sensitise the community on the project’s benefits. Tigania West Deputy County Commissioner Faith Murage said the government was committed to supporting green energy initiatives under the Bottom-Up Economic Transformation Agenda. She emphasised that ongoing community sensitisation would ensure residents fully understand the project’s scope and long-term benefits. Meru County Investment and Development Corporation Director Winnie Mukiri stated that the county held a five per cent stake in the project, with the potential to scale up to 20 per cent. She added that legal teams had reviewed the agreements between Hewani Energy and landowners, confirming the project’s viability. According to Hewani Energy’s Economic Development Manager Victor Mutuerandu, the hybrid facility will harness 200 megawatts from wind turbines and 20 megawatts from solar photovoltaic systems spread across 100 acres. The energy will be stored in a 10 MWh battery and transmitted to the national grid via the Isiolo Sub-Station, located just 10 kilometres away. Mutuerandu revealed that 32 wind turbines will be installed, and the company already holds environmental approvals from both the National Environment Management Authority (NEMA) and the Kenya Civil Aviation Authority. He noted that community involvement had been integral to the project, with over 1,800 option and license agreements signed with 2,000 local landowners. He added that the company supported the community in acquiring land ownership documents, which were issued around the time of the presidential visit. With proper documentation in place, Hewani Energy is set to enter into long-term leases of 20–30 years with the landowners, depending on the power purchase agreement secured. Mutuerandu stated that landowners hosting turbines will earn a minimum of Ksh 200,000 annually, while others will receive between Ksh 10,000 and Ksh 20,000 per acre per year. Additionally, 1.5 per cent of gross revenue from electricity sales will go to landowners and 0.5 per cent will be channelled into a community trust focusing on education, health, agriculture, and water projects. He clarified that the area designated for the project is uninhabited, free of settlements, graves, or shrines and home to no critically endangered species. Mutuerandu assured that robust grievance mechanisms were in place and that the company maintained an open-door policy for resolving community concerns. Speaking on behalf of residents, Julius Kaleria, a local landowner, said the project had accelerated access to land titles, a long-standing challenge for many in the area. The project is jointly owned by Seriti, a South African renewable energy firm with a 75 per cent stake, and Japan’s Eurus Energy, which holds the remaining 25 per cent. Since its inception in 2014, Hewani Energy has been active in developing wind and solar projects across East Africa."
"Kenya hosts ISO leadership workshop, spotlighting future of standards",https://www.kbc.co.ke/kenya-hosts-global-leaders-for-9th-iso-leadership-and-management-development-workshop/,2025-04-29T11:37:09+03:00,"9th Leadership and Management Development (LMD) Workshop,Director of Metrology & Testing","Kenya is hosting the 9th Leadership and Management Development (LMD) Workshop this week, organized by the International Organization for Standardization (ISO). The event has brought together CEOs, directors, and senior leaders from national standards bodies around the world to focus on developing strategic leadership skills suited to the challenges of modern economies. Representing the Managing Director of the Kenya Bureau of Standards (KEBS), Dr. Henry Rotich, Director of Metrology & Testing, officially opened the session, emphasizing that impactful leadership today calls for more than technical excellence. “It requires strategic vision, emotional intelligence, and adaptive thinking the very skills that reinforce trust in trade, safety in products, and fairness in services,” he noted. Dr. Rotich underlined that the decisions leaders make in their boardrooms ripple across industries, economies, and communities, making leadership development critical to sustaining the future of standards and innovation. “By strengthening ourselves intellectually, we empower our institutions, and stronger institutions underpin the smart systems that millions rely on for quality, safety, and confidence,” Dr. Rotich added. He thanked ISO for its longstanding leadership in capacity-building across regions, including the Americas, the Caribbean, Africa, Europe, and most recently Asia, and celebrated Kenya’s pride in hosting this important milestone. Erick Kieck, Director of Capacity Building at ISO, emphasized ISO’s deep commitment to leadership development, particularly among members from developing countries. “It is essential for us to invest in growing the leadership competencies of our members. They are the ones helping us navigate the complexities and challenges facing global standardization today,” Kieck remarked. He noted that three-quarters of ISO’s 175 members come from the developing world, underscoring the need for inclusive approaches to resilience and innovation. Zakaria Lukorito, Director of Standards Development and Trade at KEBS, highlighted the importance of Kenya actively participating in shaping the future of standardization. “This program gives us a valuable opportunity to both learn and contribute. We are taking full advantage to strengthen leadership within our institutions and to share our experiences at regional and international levels,” he said. Over the coming days, delegates will explore strategic governance, institutional resilience, innovation leadership, and emerging technology trends, including the fast-evolving impact of Artificial Intelligence (AI) on global trade and standards development. Further, Dr. Rotich urged participants to approach the workshop with curiosity and courage: “Let us listen with openness, share boldly, and leave wiser, re-energized, and ready to lead with renewed purpose,” he said."
