headline,url,published_at,tags,content
Creatives urge stakeholders to begin discussion about film royalties,https://www.kbc.co.ke/creatives-urge-stakeholders-to-begin-discussion-about-film-royalties/,2025-05-02T19:00:45+03:00,"Creative economy,culture","A fireside chat held during MultiChoice Kenya’s 30th anniversary celebrations has sparked fresh debate around the future of the country’s creative economy, with artists calling for recognition, policy support, and discussions about royalties. Gathered at the milestone event in Nairobi were actors, directors and industry stakeholders who took the opportunity to reflect on the past, present and future of Kenyan storytelling. The conversation began as panellists Philip Karanja, Pascal Tokodi, Ainea Ojiambo and Joe Kinyua paid tribute to the shows that paved the way for today’s productions.  Popular programmes from Kenya Broadcasting Corporation (KBC), including Vioja Mahakamani, Vitimbi, and Tausi,  were recognised as foundational to Kenya’s growth in visual storytelling. “Before Multichoice, we had KBC. Those shows were more than just entertainment,” Ainea Ojiambo said. “They were part of our national identity and have shaped how we tell our stories today.” The discussion further acknowledged other Kenya productions whose success have had an impact in the industry.  The discussion also centred on the runaway success of local productions under MultiChoice’s platforms, including Selina, Zari and Njoro wa Uba.  Njoro wa Uba, which follows the life of a Nairobi taxi driver navigating financial and social challenges, was celebrated as a standout show with many in the audience praising it as the most authentic Kenyan show currently on air. Joe Kinyua, the actor behind the titular Njoro, said he remained surprised by the show’s enduring popularity. “It still amazes me how popular the show has become,” he said during the chat, noting how the story resonated with everyday struggles faced by many Kenyans.  The conversation later shifted to the structural challenges facing creatives, particularly the lack of royalty payments for actors in Kenya’s film industry. Actor and musician Pascal Tokodi raised the issue, calling on MultiChoice to open a discussion about the establishment of a royalties framework that would ensure artists and their families are compensated whenever their work is aired or streamed. “I would love to ask MultiChoice… if we could have a conversation about royalties so that actors can live off their work,” Pascal Tokodi said. “It’s sad when I see an actor who was famous in a big show struggling 3 or 4 years later, and the show is still running.”  His remarks struck a chord with many in the room, as other panellists and attendees nodded in agreement. Some noted that without such structures in place, even the most successful productions fail to secure long-term income for the people who create them. The Principal Secretary for Youth Affairs and the Creative Economy, Fikirini Jacobs, later acknowledged the need to create policy and pledged the government’s willingness to partner with stakeholders in the industry. “As a state department, we assure you that we want to partner with MultiChoice and other stakeholders to create regulations and find incentives which will go a long way in capitalising the creative economy,” he said. The anniversary event brought together stars of Kenya’s small screen, including Selina actress Celestine Gachuhi, Sue and Jonny’s Daddy Marto, Selina director Reuben Odanga, and Mvera director Daudi Anguka, among others."
Daudi Anguka pushes to make Mombasa film production hub,https://www.kbc.co.ke/daudi-anguka-pushes-to-make-mombasa-film-production-hub/,2025-05-02T12:29:42+03:00,"Creative economy,Daudi Anguka","Kenyan filmmaker Daudi Anguka is calling for increased investment in Mombasa’s creative economy, positioning the coastal city as Kenya’s next major centre for film production.  Anguka, who made history with film Mvera, the country’s submission to the 96th Academy Awards and the first ever from Mombasa, believes the region’s storytelling potential remains vastly untapped. “Mombasa has talent. It’s time film distributors and content buyers see this city not just as a location, but as a hub,” Anguka, who grew up in the Bangladesh slums of Mombasa, told CNN. “We have upcoming filmmakers, and we have big producers. There are so many good stories here.” Anguka’s journey into film began with a UNICEF-sponsored scholarship to study at the Kibera Film School through Hot Sun Foundation.  Equipped with a camera, he started writing and filming community-focused stories from his neighbourhood. His earliest works, including short films and stage plays, tackled pressing social issues faced by residents of Mombasa’s informal settlements. Today, Anguka is not only a filmmaker but also a mentor, having trained and guided a new generation of storytellers.  His long-time mentee, Assistant Director Tevan Kinyua, recalls learning the craft through Anguka’s early projects: “After high school, he started coaching me in film. His first project was where I learned to be an assistant director.” Anguka rose to prominence in 2019 with Pete, a Swahili-language television drama that aired on Showmax and was filmed on Funzi Island.  “I intentionally kept the island’s name in the show,” he explained, adding that the visibility helped drive local tourism in the area. “What made Pete unique was the story, the culture, and the environment,” Anguka said. “These are the kinds of narratives that have been missing from our screens, stories rooted in the Swahili coastal identity, stories people can relate to.” His more recent work, Mkasi, currently airing on Maisha Magic Plus, continues that tradition of cultural storytelling, reflecting everyday experiences and historical inspiration.  Anguka has cited Mekatilili wa Menza, Kenya’s iconic coastal resistance heroine, as a key influence for Mvera, describing the film’s protagonist as a modern-day Mekatilili. Now in his early 30s, Anguka’s ambitions go beyond borders. “I just want to make a story that can cross boundaries all over the world,” he said."
Kenya in Top 10 for digital rights as film on internet freedoms premieres at DRIF,https://www.kbc.co.ke/kenya-in-top-10-for-digital-rights-as-film-on-internet-freedoms-premieres-at-drif/,2025-05-02T10:13:06+03:00,"culture,Digital freedoms","Kenya has been ranked among the top 10 African countries in a newly introduced Digital Rights Score Index as part of the 2024 Londa report released by the pan-African digital rights organisation Paradigm Initiative (PIN), assessing their compliance with key human rights elements  The report, unveiled at the Digital Rights and Inclusion Forum (DRIF) in Lusaka, Zambia, evaluates the state of digital rights and freedoms across 27 African nations. South Africa, Ghana, Zambia, Namibia, and Rwanda lead the index, with Nigeria, Senegal, Malawi, Tunisia, and Kenya completing the top 10.  The ranking is based on countries’ compliance with key human rights principles outlined in the African Commission on Human and Peoples’ Rights Declaration on Freedom of Expression and Access to Information. However, despite its top 10 placement, the report highlights Kenya’s regression in promoting open internet access.  Kenya was among several countries, alongside Comoros, Mauritius, and Mozambique, cited for implementing government-imposed internet shutdowns in 2024. “The marked increase in internet shutdowns is a reflection of the reluctance of some African countries to comply with international human rights law,” the report states, warning that such actions undermine freedom of expression and access to information. The Londa report also highlights other concerning trends, including high data costs that disproportionately affect women, the criminalisation of false news contrary to global standards, and the lack of legal frameworks addressing online gender-based violence.  It notes that while child protection laws exist, many African nations lack policies specifically safeguarding children online. Short Film: Whispers in the Wires In a creative effort to raise awareness, Paradigm Initiative premiered a short film titled Whispers in the Wires at DRIF.  The film, based on findings from the 2023 Londa report, explores the impact of digital rights violations across the continent. It is the fifth short film released by the organisation as part of its advocacy work. Held at the Mulungushi International Conference Centre in Lusaka from April 29 to May 1, DRIF 2025 attracted more than 1,300 participants from 65 countries, including policymakers, civil society leaders, tech innovators, and representatives from international organisations. Themed “Promoting Digital Ubuntu in Approaches to Technology,” the forum featured 122 sessions and was hosted by Paradigm Initiative in partnership with local and international organisations.  DRIF continues to serve as a platform for critical dialogue on digital inclusion, data protection, cybersecurity, and emerging technologies.  The forum also saw the launch of “The PIN Story: A Work in Progress”, a book chronicling the journey of the Lagos-based organisation from a small cybercafé to a continent-wide digital rights movement."
Spotify introduces AI playlist feature to Kenyan market as part of global expansion,https://www.kbc.co.ke/spotify-introduces-ai-playlist-feature-to-kenyan-market-as-part-of-global-expansion/,2025-05-02T09:37:12+03:00,"Entertainment,music","Spotify has rolled out its AI Playlist feature to Premium users in Kenya, part of a broader expansion that includes more than 40 new markets across Africa, Asia, Europe, and the Caribbean. The tool, currently in beta, allows users to generate personalised playlists using everyday language prompts. Since its initial launch last year, Spotify says the feature has been used to create millions of playlists globally. “Playlists have always been at the heart of the Spotify experience,” the streaming platform said in a statement. “AI Playlist does just that by bringing users another way to express themselves through the music they love.” The feature enables users to input prompts such as “Afrobeat tracks to heat up the dance floor” or “workout music to make my ex jealous” to receive curated song selections. It draws on users’ listening habits, favourite artists, and genre preferences to generate recommendations. To use the feature, users can tap the “+” icon in the “Your Library” section and select “AI Playlist,” or search for it through the main search bar. Playlists can be further refined with prompts like “more upbeat” or “happier songs.” Spotify recommends using genre, mood, or artist-based prompts for the best results, but says even unconventional ideas involving emojis, movie characters or colours can be used. Suggested prompts to explore include: The company says it is still learning from user interactions with the feature and will continue to improve it ahead of a wider release."
"Rap trio, Kneecap, investigated by UK counter terrorism police",https://www.kbc.co.ke/rap-group-kneecap-investigated-by-uk-counter-terrorism-police/,2025-05-02T09:17:37+03:00,"Entertainment,hip-hop","British counter terrorism police have launched an investigation into online videos of Irish rap group Kneecap after the band denied supporting Hamas and Hezbollah or inciting violence against UK politicians. The announcement came as nearly 40 other groups and artists, among them Pulp, Paul Weller and Primal Scream, rallied around the band in an escalating row about political messaging at its concerts. Other artists who have offered their support include The Pogues, Massive Attack, Dexys and Thin Lizzy. “As artists, we feel the need to register our opposition to any political repression of artistic freedom,” the group said in a joint statement. They added there had been a “clear, concerted attempt to censor and ultimately deplatform” the trio for their criticism of Israel’s war against Hamas in Gaza, as well as of British colonialism in Ireland and beyond. Since the row erupted, Kneecap has had several concerts cancelled, including one in southwest England and three in Germany. According to the PA news agency, festivals in the Czech Republic and the Netherlands were also monitoring the situation. London’s Metropolitan Police said two videos had been “referred to the Counter Terrorism Internet Referral Unit for assessment by specialist officers, who have determined there are grounds for further investigation into potential offences linked to both videos”. The investigation was “now being carried out by officers from the Met’s Counter Terrorism Command and inquiries remain ongoing at this time,” it added. Kneecap on Monday apologised to the families of murdered British politicians and denied supporting Hamas and Hezbollah. Call for ban The row began after police on Sunday said they were examining video footage. One video appeared to show a band member shouting “up Hamas, up Hezbollah”. Those groups, in Gaza and in Lebanon, are banned as terror organisations in the UK and it is a crime to express support for them. Irish Prime Minister Micheal Martin had urged the band to clarify whether they supported the groups or not. Video also emerged of the Belfast rap trio at a 2023 gig, appearing to show one member saying: “The only good Tory is a dead Tory. Kill your local MP.” The family of Conservative MP David Amess, who was fatally stabbed by an Islamic State group follower in 2021, called for an apology from Kneecap, while the party leader Kemi Badenoch called for the band to be banned. Other politicians have urged organisers of the Glastonbury festival to drop them from this year’s line-up. In its denial issued late on Monday, Kneecap said video footage had been “deliberately taken out of context. “Let us be unequivocal: we do not, and have never, supported Hamas or Hezbollah,” it said, adding the band would never “seek to incite violence against any MP or individual. Ever”. “To the Amess and Cox families, we send our heartfelt apologies, we never intended to cause you hurt,” it said, also referring to Labour MP Jo Cox who was murdered in 2016 by a neo-Nazi sympathiser a week before the divisive Brexit referendum. Amess’s daughter Katie, however, welcomed the investigation by counter terrorism police. “Kneecap’s rhetoric is not only abhorrent but poses a direct threat to the safety and well-being of elected officials,” she said. The war in Gaza was caused by an attack in Israel by Hamas militants on October 7, 2023, which resulted in the deaths of 1,218 people, mostly civilians, according to an AFP tally based on official Israeli figures. Israel’s military response in Gaza has caused a humanitarian crisis and killed at least 52,243 people, mainly civilians, according to the Hamas-run Palestinian territory’s health ministry."
Itikadi and Terembe unveil exclusive fashion collection,https://www.kbc.co.ke/itikadi-and-terembe-unveil-exclusive-fashion-collection/,2025-05-01T05:58:44+03:00,"Creative economy,culture","Itikadi fashion house, in collaboration with lifestyle curator Terembe Cherono, recently unveiled their limited edition collection at an exclusive “Sip and Shop” experience to an audience of Kenya’s fashion elite. The “Sip and Shop” experience, powered by premium gin brand Tanqueray, offered notable personalities including Murugi Munyi, Patricia Kihoro, Anita Nderu, Sharon Machira, Lydia K.M. and Fashionable Stepmom, alongside other invited guests, an intimate preview of the Itikadi x Terembe collection ahead of its official launch. Speaking to KBC Digital, Terembe Cherono said Itikadi’s creativity was to be applauded. “Itikadi is a brand I’ve been wearing for years and it’s a brand that I love, a brand I respect,” said Cherono. “I really appreciate their approach to craft, craftsmanship, their creativity, they make really elegant clothing for women. For me, just being a customer and someone already part of their community, it was an easy decision because it just felt like the right one.”  The collection celebrates modern Kenyan women through thoughtful design and premium materials.  Cherono emphasised the attention to quality throughout the creation process. “This collection has been made with excellence because we believe the people who wear them are excellent. We believe Kenyan women deserve the best, so we made sure we went out of our way to get the best fabrics, the best quality, tailoring and everything about it is supposed to reflect the women who wear it.” Signature cocktails namely the Golden Rosa, Spicy Lily, The Snap Dragon and Lady of Leisure were specially created to represent the designs in the collection. Sharing the story behind the designs, Cherono said, “They tell a story of people who enjoy life, people who enjoy living and having leisure and still making the most of life.” The Itikadi x Terembe collection is now available for purchase."
Cross-cultural collaboration to elevate Kenyan creatives as British Council Launches 2025 Season,https://www.kbc.co.ke/cross-cultural-collaboration-to-elevate-kenyan-creatives-as-british-council-launches-2025-season/,2025-05-01T05:45:08+03:00,"Arts,Creative economy","Highlights The UK/Kenya Season 2025 has launched with promises to redefine international arts collaboration while unlocking real income opportunities for creatives.  Unveiled at a press briefing at the British Council, the Season is a cultural and educational exchange programme connecting Kenya and the United Kingdom through the arts, design, and academia. “The UK/Kenya Season 2025 is a cultural bilateral programme that will celebrate and strengthen the relationship between Kenya and the United Kingdom through the arts and Education,” Sandra Chege, Head of Arts at the British Council Kenya and Director of the Season, said.  Running from May to November 2025, the Season comes at a time when both countries are looking to strengthen cultural diplomacy while investing in their creative economies. In Kenya, particularly, the creative economy is one of Kenya Kwanza’s initiatives aimed at spurring economic growth and development.  Speaking at the press briefing, British Council Country Director Tom Porter said the time was right for the season. “We’re lucky to have had such a great program that the organisation felt it was the right moment to bring it together. Kenya is an amazing place that the UK is really interested in engaging with and has a lot to offer in terms of innovation, creativity and the dynamic youth population. There’s a real appetite on both sides for deeper partnerships. This is the right moment to build on that energy,” he said. Cross-cultural bridge The programme will showcase a broad range of collaborations across various art forms, including music, literature, visual arts, architecture, design, film, and performance.  “We will work with creatives, thought leaders, and audiences from Kenya, Britain, Scotland, Wales and N. Ireland, aiming to spark new conversations and deepen cultural understanding,” Sandra Chege said. “We’ve been very intentional about inclusivity. The Season is not just about exhibitions or performances. It’s about fostering cross-cultural understanding, creating jobs, and supporting young people to step into leadership in the arts sector.” Central to the programme’s design is co-creation. Rather than simply exporting or importing artistic talent, the Season nurtures joint storytelling between Kenyan and British artists, with shared authorship, mutual funding, and co-developed platforms. One example is the British Pavilion at the upcoming Venice Biennale.  For the first time in the Pavilion’s nearly 90-year history, it is being curated collaboratively by a UK-Kenya team — including Nairobi-based architects Kabage Karanja and Stella Mutegi of Cave_bureau, UK writer-curator Owen Hopkins, and academic Professor Kathryn Yusoff.  Their exhibition, Geology of Britannic Repair, interrogates how architecture and colonialism have functioned as parallel systems and explores the earth as a medium for healing and memory. Economic impact Beyond the exhibitions and events, UK/Kenya Season 2025 will make a direct economic impact.  One of the programme’s major tools is the Catalyst Grant, which provides up to £5,000 (approx. KSh. 835,000) to Kenyan-British collaborative projects.  In 2024, 19 projects were selected — many led by young creatives and cultural hubs. Of these, 11 received an additional £10,000 (KSh 1.67 million) in 2025 to scale their ideas and showcase their work during the Season. The projects cover a broad spectrum of artistic disciplines: from digital storytelling and dance to creative technology, heritage archives, and socially engaged theatre. “Our hope is to support the ambition of young people as they develop their artistic practice and find their way in the world,” noted Chege.  An example of this ripple effect is Making Space: Inside, Outside, a cross-country collaboration between Nairobi’s GoDown Arts Centre and the UK’s Transform Festival.  The project brings together young curators to co-create public art in Nairobi and a youth-focused festival in Leeds. In Nairobi, the installations will be part of the GoDown’s tactical urbanism efforts, an initiative transforming neglected urban spaces into vibrant community hubs through art. Focus on Kenyan fashion Thanks to a new partnership between the British Council’s Creative DNA programme and the Mastercard Foundation, over KSh. 142 million (USD 1.1 million) has been committed to Kenya’s fashion sector. The funding supports a fashion incubator offering mentorship, market access, business training, and creative development for emerging designers. It’s a deliberate move to professionalise fashion as a viable career path and not just a passion. Speaking to KBC Digital, the British Council Arts Project Manager, Joyce Kanze said that funding towards the fashion sector was based on research. “Fashion continues to attract significant funding in Kenya because it sits at the intersection of culture, entrepreneurship, and youth employment. It’s a highly visible sector with export potential, and it can generate jobs, especially for young people and women,” she said. Nairobi Literature Festival In June, the Season will also spotlight literature through the Nairobi Literature Festival (NBO Litfest) in partnership with the world-renowned Hay Festival in Wales.  Taking place from 26–29 June at the iconic McMillan Memorial Library and its satellite branches in Eastlands and Kaloleni, the festival will explore Alternative Knowledge Systems, placing African narratives, oral histories, and indigenous knowledge at the centre of contemporary dialogue. The Hay Festival in Wales will run from May 22 to June 1, offering reciprocal exposure to British audiences. Writers from both countries will appear at both editions, exchanging ideas and building lasting literary networks. The official launch ceremony for the season will take place on May 2. “The UK/Kenya Season 2025 is not just about celebrating art and culture—it’s about building lasting relationships, both artistic and diplomatic, between our nations, said Ms Chege. “This Season is about strengthening creative economies and using the arts as a vehicle for social change, empowerment, and sustainable growth.”"
"MultiChoice celebrates 30th anniversary, in Kenya’s film and TV industry",https://www.kbc.co.ke/multichoice-celebrates-30th-anniversary-in-kenyas-film-and-tv-industry/,2025-05-02T17:03:05+03:00,"Multichoice,Multichoice 30th Annivesary","MultiChoice is celebrating a major milestone in the country – 30 years of shaping the Kenyan film and television industry. To mark this journey, the company has unveiled Your World of More, a special anniversary campaign dedicated to appreciating its loyal customers. Running till September 30, 2025, the Your World of More campaign is a tribute to the millions of viewers who have been part of MultiChoice’s story over the years. As part of the celebrations, MultiChoice is reaffirming its commitment to delivering diverse and premium content across DStv, Showmax, and GOtv—continuing to showcase authentic African stories that resonate with audiences. This milestone underscores the company’s dedication to shaping Kenya’s creative economy and delivering world-class entertainment to audiences. Speaking during the anniversary event at MultiChoice offices, Nzola Miranda, Managing Director of MultiChoice Kenya, said, “For three decades, we have been at the heart of entertainment in this country, shaping the industry and providing a platform for African stories to thrive. This legacy belongs to every Kenyan who has tuned in, shared in the laughter, and celebrated with us,” he said. He added: “Through DStv, GOtv, and Showmax, we continue to expand the boundaries of entertainment, bringing together local narratives that reflect our realities and global spectacles that captivate our imaginations.” He added: “Since 2016, we have invested over $50m in the local film industry and worked with over 30 local production houses who in turn employ hundreds of cast members and small-to-medium-sized businesses contributing to job creation and industry growth. The collaborations have seen us produce over 100 original and exclusive local titles across DStv, GOtv & Showmax, bringing authentic Kenyan stories to life.” Speaking during the same event, Principal Secretary for the State Department for Youth Affairs, the Creative Economy and Sports, Fikirini Jacobs, said, For over 30 years, Multichoice has played a pivotal role in empowering our creative sector, offering skills, mentorship, and real investment in talent.” He added: “As we chart the future, we are proud to deepen this partnership by bringing on board Kenya’s film legends to co-create a hands-on curriculum that will shape the storytellers of tomorrow.” The anniversary celebrations, held with great fanfare, also honoured the legends—actors, producers, and storytellers whose dedication and talent have made MultiChoice a cornerstone of Kenya’s creative economy. Kenya Film Commission CEO Timothy Owase congratulated MultiChoice on this landmark occasion, highlighting its role in advancing Kenya’s creative industry, saying, “MultiChoice has been an instrumental partner in the evolution of Kenya’s film and television sector. Through unwavering support for local talent and a strong commitment to telling authentically African stories, they have elevated our narratives to international audiences.” He also added: “As KFC, we recognise the vital role that MultiChoice continues to play in promoting responsible content and nurturing local talent. Their investment in quality storytelling aligns with our mandate to create a vibrant, ethical, and globally competitive film industry. This milestone reaffirms the importance of public-private partnerships in shaping a creative sector that not only entertains but also educates and inspires.” Since its inception in February 1995, MultiChoice has played a pioneering role in premium entertainment, nurturing local talent and providing a platform for African storytelling to flourish. As the Your World of More campaign unfolds, MultiChoice invites viewers to join in celebrating a legacy built on trust, innovation, and a love for storytelling."
Eddie Butita and Amina Rabar to host new show,https://www.kbc.co.ke/eddie-butita-and-amina-rabar-to-host-new-show/,2025-04-30T08:31:03+03:00,"Shows,TV","A brand-new talent show called Next Super Star is set to premiere on Kenyan television on May 3, with comedian Eddie Butita and media personality Amina Rabar at the helm as co-hosts. The show will highlight singing talent from Kenya and the broader region, providing a major platform for emerging artists. Speaking at the official launch of the show at Upper Hill, Kenya Film Commission CEO, Timothy Owase, emphasised the importance of supporting and growing the creative sector. “The creative economy holds immense potential to drive economic growth. By empowering talent, we’re shaping the future of our country. Next Super Star is a strategic investment in that future,” he said. The event was graced by celebrities and influential figures in entertainment, including King Kaka, Size 8 Reborn, and Motif the Don, who also make up the show’s judging panel. Backed by an investment exceeding KSh100 million, Next Super Star represents a significant commitment to nurturing talent within Kenya’s entertainment scene. The competition will feature 18 finalists, all of whom stand to gain from over KSh1 million worth of prizes, national exposure, and direct mentorship aimed at accelerating their music careers. The competition will run weekly until August, offering a total of 26 episodes: 13 main showdowns aired live and 13 additional mid-week features, designed to captivate viewers with musical brilliance and personal stories of the contestants."
Samuel Brian makes history as two-time winner at Red Bull Dance challenge,https://www.kbc.co.ke/samuel-brian-makes-history-as-two-time-winner-at-red-bull-dance-challenge/,2025-04-30T07:49:17+03:00,"culture,Dance","Red Bull Dance Your Style returned to Kenya for its fifth edition in 2025, culminating in an electrifying National Final event on Sunday, 27 April at the Imaara Mall Rooftop.  After an afternoon of high-energy freestyle battles, Samuel Brian made history as a two-time national champion, earning the honour to represent Kenya at the World Finals in Los Angeles this October. Speaking after his win, Samuel Brian said he was thankful for the experience. “I feel great, God exists! I wasn’t able to make it to India last year for the global finals, but I have been given another chance to compete, this time in America. When I got on stage today, I just wanted to enjoy myself, the same way I do when I dance at home.” Elaborating on his dancing journey, he said it was a dream that began long ago. “I started dancing at 9 years old, back in 2014, and my love for dance has given me so much experience. I am thankful for how Red Bull Dance Your Style is really uniting the dance community. It’s amazing that they bring in international dancers and winners from other countries too.” The 2025 edition saw fierce competition across the country, with regional qualifiers held in Eldoret (March 8), Mombasa (April 5) and Nairobi (April 12).  Each city produced five outstanding finalists, who joined wildcard entrant Samuel Brian in the national showdown: Ahead of the finale, Kenya’s dance community came together for an exciting day of workshops on Saturday, 26 April, led by top dancers and choreographers.  The sessions featured AfroSassy with Ayoma, Dancehall with Quincy and Vogue with Wiggly from Kenya, alongside 2 international Red Bull Dance Your Style ambassadors: King DaVinci from Nigeria and VERB from South Africa, who taught Afro and Krump sessions respectively.  These workshops provided an exclusive opportunity for creative exchange, skill-building and celebrating street dance culture in Kenya and across Africa True to its unique format, Red Bull Dance Your Style puts the power in the hands of the audience, with no panel of judges, the crowd decides who wins by voting after each battle.  Dancers must bring their best freestyle moves to unpredictable tracks and connect with the music and the audience. Now held in over 50 countries worldwide, Red Bull Dance Your Style has become a global phenomenon, showcasing the best urban dance talent.  In 2024, Kenya’s Pessa Vanessa represented Kenya proudly at the World Finals in Mumbai.  This year, all eyes are on Samuel Brian as he prepares to take the global stage in Los Angeles, flying the Kenyan flag even higher."
Husband of late Nigerian gospel singer sentenced to death,https://www.kbc.co.ke/husband-of-late-nigerian-gospel-singer-sentenced-to-death/,2025-04-30T07:59:24+03:00,"culture,music","The widower of popular Nigerian gospel singer Osinachi Nwachukwu has been sentenced to death by hanging in connection with her death three years ago. The 42-year-old singer was initially said to have died of throat cancer, before her family went public with allegations of domestic violence. They accused her husband, Peter Nwachukwu, of abusing the music artist, which ultimately led to her death. A judge convicted him of 23 charges, including culpable homicide, and gave him the maximum sentence for the crime. It is unclear if Peter Nwachukwu, who denied the charges, will be executed, as the authorities rarely implement the death sentence. He has the right to appeal. The case, held in the High Court in the capital, Abuja, has drawn much attention in Nigeria because of the musician’s prominence and widespread concern about domestic violence. The late singer, who is survived by four children, was featured on the 2017 hit gospel song Ekwueme, which has more than 136 million YouTube views. Peter Nwachukwu, who was arrested in 2022, was also charged with emotional, verbal and psychological abuse, cruelty to children and criminal intimidation of them. Seventeen people, including two of the couple’s children, were called by the prosecution as witnesses during the trial. Justice Njideka Nwosu-Iheme found the widower guilty of all the charges, saying the prosecution had proven its case beyond reasonable doubt."
Groovy Jo: New single ‘Stay Here’ inspired by heartbreak,https://www.kbc.co.ke/groovy-jo-new-single-stay-here-inspired-by-heartbreak/,2025-04-30T08:43:06+03:00,"Entertainment,Groovy Jo","After navigating the storm of a real-life heartbreak, Kenyan rapper and singer Groovy Jo is channeling raw emotion into her latest single, Stay Here. The track that dropped early April promises to bare her soul. In an exclusive conversation, the artist revealed how the song channels the complex emotions of heartbreak while embracing the freedom and release that music offers. “Sometimes the most unexpected encounters ignite the prettiest love stories,” she said. “I met someone who sparked something in me. It scared me a little, but I chose to immerse myself fully in it. And like many things, it eventually rotted and left a distaste,” said Groovy Jo. Known for her expressive and raw storytelling, Groovy Jo says Stay Here is more than just a breakup song. It’s a sonic and emotional release designed to help listeners process heartache without letting it weigh them down. “Heartbreak is heavy, but it doesn’t have to be permanent,” she explained. “I want my listeners to feel everything, but also to find joy, to dance through the pain.” Marking a shift in her artistic direction, Groovy Jo blends her signature lyricism with a sound she describes as “Oontz”, a vibrant take on house music infused with hip-hop influences. “I’ve always loved house, but recently it hit me differently,” she said. “The rhythm grounds me but also lets me feel free. I wanted to merge that with my emotions and make something that felt effortless.”  Produced by Lemario, Stay Here balances vulnerability and groove, delivering a soundscape that mirrors the duality of heartbreak, sadness and release, pain and movement. “The beat keeps you moving, but the lyrics hit deep,” she noted. “It’s the push and pull of emotions that keep you dancing even when your heart is heavy.” As for how this experience has changed her outlook on love, Groovy Jo admits the breakup shifted her perspective. Stay Here may be the start of a new era for Groovy Jo, who hinted that this won’t be a one-off experiment. “It’s definitely the beginning of something new,” she affirmed. “Not a complete shift, but an expansion of my sound and I’m excited to explore it more.” Fans can expect the same heartfelt storytelling, but now with an infectious beat that invites them to feel, heal, and, most importantly, dance."
Grauchi and Gmoney headline ribs and giggles,https://www.kbc.co.ke/grauchi-and-gmoney-headline-ribs-and-giggles/,2025-04-29T14:09:03+03:00,"culture,Events","Bar Next Door on Kiambu Road was packed this past weekend as food lovers gathered for the Ribs and Giggles barbecue event. Hundreds of people showed up on Sunday to enjoy grilled meats and music in what has become one of Nairobi’s popular weekend activities. The event featured barbecue expert Syoks, who has made a name for himself with his Ribs and Giggles brand. Guests enjoyed smoky, juicy meats fresh off the grill. The falloff the bone tender ribs were the star attraction, while perfectly grilled beef and chicken cuts offered alternatives. Gordon’s gin sponsored the drinks, with bartenders serving classic gin and tonics along with other cocktails made with the popular spirit. The drinks were a hit with the crowd who found them refreshing alongside the food. “The Gordon’s cocktails were perfect with the ribs,” said Mercy Nyambura, a first time attendee. “Not too sweet, just right for a hot afternoon.” Four DJs kept the music going throughout the day. DJ Grauchi, DJ GMoney, DJ Marvo and DJ Malaika headlined the event. This was the latest in a series of Ribs and Giggles events which have been growing in popularity around Nairobi."
Beyoncé kicks off ‘Cowboy Carter’ tour,https://www.kbc.co.ke/beyonce-kicks-off-cowboy-carter-tour/,2025-04-29T07:26:16+03:00,"Entertainment,music","Beyoncé made a dramatic entrance at the kickoff of her “Cowboy Carter” tour, launching the show with “Ameriican Requiem” before delivering heartfelt renditions of her Beatles cover “Blackbiird” and the national anthem. She then turned up the energy with powerful performances of “Freedom” and “Ya Ya.” The 35-time Grammy winner took the stage in a striking all-white outfit, complete with a cowboy hat and chaps. Just before her appearance, a group of singers dressed in red set the tone by performing for the enthusiastic crowd. “Oh Beyhive, it feels so good to be on this stage,” Beyoncé said after finishing her opening number. “I want to thank all those who came before me and made it possible for me to be here today. And thank you to my fans for giving me the freedom to create this album and push myself creatively.” This concert marked the first of 32 stadium shows on her Cowboy Carter and the Rodeo Chitlin’ Circuit Tour, which will span nine cities across the U.S. and Europe, culminating in a grand finale in Las Vegas on July 26. Beyoncé is set to break records, including the most performances at SoFi Stadium by any artist. She first announced the tour the night before the 2025 Grammy Awards, where she took home top honors: Best Country Album and Album of the Year for “Cowboy Carter”. Released in March 2024, the 27-track project has since shattered records and made history as her first country album, featuring both legendary and rising Black country artists. Beyoncé previously toured in 2023 with her groundbreaking Renaissance World Tour, which launched May 10 in Stockholm and wrapped up October 1 in Kansas City after 56 shows. That tour followed the release of her seventh studio album, “Renaissance”, which earned her four Grammys, including Best Dance/Electronic Album—securing her place as the most awarded artist in Grammy history. She later revealed “Renaissance” was the first in a trilogy, with “Cowboy Carter” being its second act."
